"Time [us]","V(AEYEPROBE(eyeTerminal2).out) [V]"
0,0.999999896829082
0.0001,0.999999896829082
0.0002,0.999999896829082
0.0004,0.999999896829082
0.000707692307692308,0.999999896829082
0.001,0.999999896829082
0.00112820512820513,0.999999896829082
0.00125641025641026,0.999999896829082
0.0015,0.999999896829082
0.00175641025641026,0.999999896829082
0.00201282051282051,0.999999896829082
0.00252564102564103,0.999999896829082
0.0033974358974359,0.999999896829082
0.00470897435897436,0.999999896829082
0.00602051282051282,0.999999896829082
0.00733205128205128,0.999999896829082
0.00864358974358974,0.999999896829082
0.0099551282051282,0.999999896829082
0.0112666666666667,0.999999896829082
0.0125782051282051,0.999999896829082
0.0138897435897436,0.999999896829082
0.0149303148328465,0.999999896829082
0.0159708860759494,0.999999896829082
0.0170114573190523,0.999999896829082
0.018,0.999999896829082
0.0180619767390763,0.964578442350087
0.0181239534781526,0.904533705041953
0.0182479069563053,0.748992954851697
0.0183718604344579,0.542229264153513
0.0185,0.304722076835607
0.0185595864826484,0.222528770153251
0.0186191729652968,0.162559717562005
0.0187383459305937,0.0749516840360225
0.0188575188958905,0.0345593044712433
0.0190145149873418,0.0119557874518338
0.0191715110787931,0.0041368706528135
0.0193701363248207,0.000986476366929513
0.0196416828271588,8.58761164431016E-05
0.0200778031649819,-1.30560080927299E-05
0.0207537799904822,4.81013992766213E-06
0.021750276845621,-2.60146569515837E-06
0.0230992259021626,1.71000441801687E-06
0.0244481749587042,-1.1614487629041E-06
0.0256005357286525,7.78095426166716E-07
0.0267528964986008,-5.60561361002795E-07
0.0279052572685491,4.36259445594435E-07
0.029,-3.61417372955263E-07
0.0290443941945295,0.0199355075356668
0.029088788389059,0.0547913578862896
0.029177576778118,0.147770563331311
0.02925920291024,0.266000418039545
0.0293826885972964,0.476141335551422
0.0295,0.694907770476879
0.0295443941945295,0.760761900382946
0.029588788389059,0.812342575646767
0.029677576778118,0.893250428315154
0.029766365167177,0.939272874560236
0.0299278561348043,0.97974940710155
0.0300893471024315,0.99324586709177
0.0302508380700587,0.997748284087793
0.0304692721184308,0.999564145714452
0.0308027285454537,1.00000723468859
0.0313014343623208,0.999997980003584
0.0321492342509948,1.00000099317949
0.033453574217597,0.999999068182709
0.0347579141841992,1.00000056161379
0.036,0.999999337346851
0.0360443941945295,0.980064145555121
0.036088788389059,0.945208394484021
0.036177576778118,0.852229260447949
0.03625920291024,0.733999427794825
0.0363826885972964,0.52385854398292
0.0365,0.305092113518879
0.0365443941945295,0.239237988484126
0.036588788389059,0.187657315142199
0.036677576778118,0.106749465118078
0.036766365167177,0.06072702030478
0.0369278564843917,0.020250430676708
0.0370893478016063,0.00675399054311412
0.0372508391188209,0.00225159319160705
0.0374692738496721,0.000435743935435295
0.0378027317408018,-7.33869079232505E-06
0.0383014404597398,1.91701421662027E-06
0.0391492452819344,-1.09643298170979E-06
0.04,7.24332355846636E-07
0.0400443941945295,0.0199358740906856
0.040088788389059,0.0547915980519215
0.040177576778118,0.147770690701233
0.04025920291024,0.266000501543637
0.0403826885972964,0.476141367302162
0.0405,0.69490779012932
0.0405443941945295,0.760761913665513
0.040588788389059,0.812342585857703
0.040677576778118,0.89325043408308
0.040766365167177,0.939272877874124
0.0409278564855923,0.97974946680284
0.0410893478040076,0.993245906570073
0.0412508391224229,0.997748303754286
0.0414692738556136,0.999564152928029
0.0418027317517642,1.00000723552246
0.042301440480654,0.999997979814362
0.0431492453197667,1.00000099326222
0.0444535867715005,0.999999068136471
0.0457579282232343,1.00000056163798
0.0470622696749681,0.999999333248181
0.0483666111267019,1.0000003969952
0.0496709525784357,0.999999437243693
0.051,1.00000033005701
0.0510443941945295,0.980064360892655
0.051088788389059,0.945208508390797
0.051177576778118,0.852229314502166
0.05125920291024,0.733999468768239
0.0513826885972964,0.52385855582516
0.0515,0.30509212464577
0.0515443941945295,0.23923799473495
0.051588788389059,0.187657319803628
0.051677576778118,0.106749467722544
0.051766365167177,0.0607270218243787
0.0519278564827071,0.0202504314377819
0.0520893477982371,0.00675399091493966
0.0522508391137671,0.0022515933254817
0.0524692738418952,0.000435743992096433
0.0528027317269086,-7.33870093585766E-06
0.053208585378804,1.22470477603956E-06
0.0536144390306994,-5.12426929135945E-07
0.054,4.11031435857808E-07
0.0540443941945295,0.0199356456698856
0.054088788389059,0.0547914205649447
0.054177576778118,0.14777059006635
0.05425920291024,0.266000441233725
0.0543826885972964,0.476141340544814
0.0545,0.694907777454678
0.0545443941945295,0.760761903799394
0.054588788389059,0.81234257812586
0.054677576778118,0.893250429686184
0.054766365167177,0.939272875371727
0.0549278564834073,0.979749465604043
0.0550893477996376,0.993245906047791
0.0552508391158679,0.997748303540165
0.0554692738448066,0.999564152865019
0.0558027317318291,1.0000072355179
0.0563014404426272,0.999997979815148
0.057149245250984,1.00000099326206
0.058,0.999999172496591
0.0580443941945295,0.980064022738453
0.058088788389059,0.945208298777221
0.058177576778118,0.852229206127886
0.05825920291024,0.733999395285465
0.0583826885972964,0.523858529526931
0.0585,0.305092106699765
0.0585443941945295,0.239237983163572
0.058588788389059,0.187657310971382
0.058677576778118,0.106749462746003
0.058766365167177,0.0607270189549588
0.0589278564856368,0.0202504300188166
0.0590893478040965,0.00675399025405667
0.0592508391225562,0.00225159307231809
0.0594692738558337,0.000435743900143369
0.0598027317521706,-7.33869348204221E-06
0.0603014404814295,1.91701474500864E-06
0.0611492453211698,-1.09643315301832E-06
0.062,7.24332344507692E-07
0.0620443941945295,0.0199358740907734
0.062088788389059,0.0547915980519998
0.062177576778118,0.14777069070128
0.06225920291024,0.266000501543663
0.0623826885972964,0.476141367302186
0.0625,0.694907790129325
0.0625443941945295,0.760761913665517
0.062588788389059,0.812342585857706
0.062677576778118,0.893250434083082
0.062766365167177,0.939272877874125
0.0629278564856368,0.979749466810268
0.0630893478040965,0.993245906575027
0.0632508391225562,0.997748303756765
0.0634692738558337,0.999564152928939
0.0638027317521707,1.00000723552256
0.0642085853955027,0.999998672136666
0.0646144390388346,1.00000040924369
0.065,0.999999485809427
0.0650443941945295,0.980064251160343
0.065088788389059,0.945208476264247
0.065177576778118,0.85222930676264
0.0652592029102401,0.733999455595428
0.0653826885972964,0.523858556284194
0.0655,0.305092119374455
0.0655443941945295,0.239237993029693
